start_station_name,start_station_id
Lispenard St & Broadway,5391.06
Berkeley Pl & 6 Ave,4134.06
Myrtle Ave & St Edwards St,4659.02
Lincoln Ave & E 138 St,7744.06
W 89 St & Columbus Ave,7432.09
E 91 St & Park Ave,7344.05
23 St & 3 Ave,3707.01
Webster Ave & E 166 St,8052.01
Cedar St & Evergreen Ave,4721.01
Warren St & Court St,4413.08
74 St & 37 Ave,6332.06
Ave D & E 10 St,5575.13
81 St & 35 Ave,6442.08
South St & Gouverneur Ln,4953.04
Central Ave & Himrod St,4713.01
Forsyth St & Canal St,5270.07
84 St & Roosevelt Ave,6323.04
10 Ave & W 204 St,8579.09
Edgecombe Ave & W 150 St,8049.05
Adams St & Prospect St,4821.1
55 St & 7 Ave,2951.05
Caton Ave & St. Pauls Pl,3335.09
77 St & 31 Ave,6718.02
Lexington Ave & E 111 St,7567.06
E 167 St & Clay Ave,8088.01
W 146 St & Broadway,8018.09
Amsterdam Ave & W 156 St,8104.1
Douglass St & 3 Ave,4217.02
Cauldwell Ave & E 161 St,7952.02
Westchester Ave & E 156 St,7891.06
Adam Clayton Powell Blvd & W 132 St,7814.01
Rutgers St & Henry St,5230.02
Harlem River Dr & W 155 St,8085.13
2 Ave & 37 St,3460.06
W 106 St & Amsterdam Ave,7634.01
Wadsworth Ave & W 179 St,8336.02
St Nicholas Ave & W 150 St,8013.07
Hancock St & Bedford Ave,4255.05
36 St & 4 Ave,3420.01
W 204 St & Nagle Ave,8579.03
32 Ave & 75 St,6645.06
Lewis Ave & Greene Ave,4543.07
Smith St & 3 St,4151.01
W 159 St & Edgecombe Ave,8119.05
E 7 St & Ave A,5626.07
Adam Clayton Powell Blvd & W 123 St,7704.04
32 Ave & 77 St,6603.06
Windsor Pl & Howard Pl,3579.04
Adam Clayton Powell Blvd & W 151 St,8009.05
Crown St & Rogers Ave,3768.02
Westchester Ave & Southern Blvd,8004.03
Madison Ave & E 120 St,7667.04
Riverside Dr & W 148 St,8054.04
Jerome Ave & E 164 St,8096.02
Ryer Ave & E 182 St,8494.06
31 Ave & 61 St,6654.05
Clinton St & Cherry St,5190.09
Peck Slip & South St,5096.12
Plaza St West & Flatbush Ave,4010.13
53 Ave & 94 St,6037.02
Carroll St & Bond St,4184.07
Morningside Dr & Amsterdam Ave,7741.04
Myrtle Ave & Marcy Ave,4707.03
Coffey St & Conover St,4137.1
Cadman Plaza E & Tillary St,4677.01
Centre St & Chambers St,5207.01
Prospect Pl & Vanderbilt Ave,4157.15
6 Ave & 60 St,2912.08
Lenox Ave & W 140 St,7872.03
57 St & 7 Ave,2861.02
Pitt St & Stanton St,5406.04
3 Ave & Wakeman Pl,2883.03
Ditmars Blvd & 31 Dr,6793.01
7 St & 5 Ave,3914.02
Frederick Douglass Blvd & W 139 St,7876.07
E 75 St & 3 Ave,6991.12
Carroll St & 5 Ave,4060.09
10 St & 4 Ave,3882.05
Case St & 94 St,6273.03
Paul Ave & Mosholu Pkwy,8811.01
10 St & 2 Ave,3922.02
10 St & 5 Ave,3842.08
Bond St & Bergen St,4404.1
7 Ave & 22 St,3515.01
Carroll St & 6 Ave,4019.06
John St & William St,5065.04
Fulton St & Adams St,4637.06
Lenox Ave & W 130 St,7753.13
Bulova Ave & Brooklyn Queens Expressway W,6766.03
99 St & 32 Ave,6660.05
48 St & Broadway,6629.06
5 St & 6 Ave,3874.01
Atlantic Ave & Furman St,4614.04
Wadsworth Ave & W 175 St,8299.03
Convent Ave & W 151 St,8049.1
21 St & 21 Ave,7314.03
Bushwick Ave & Dekalb Ave,4680.05
W 104 St & Amsterdam Ave,7610.13
Van Brunt St & Wolcott St,4095.03
53 St & Flushing Ave,5257.01
Putnam Ave & Nostrand Ave,4327.09
3 Ave & E Tremont Ave,8315.03
S 4 St & Roebling St,5195.06
Park Ave & E Tremont Ave,8335.02
E 123 St & Lexington Ave,7636.05
Henry St & Degraw St,4380.08
Schermerhorn St & Court St,4565.07
Riverside Dr & W 82 St,7388.1
Flatbush Ave & Lincoln Rd,3593.1
Union St & 4 Ave,4175.15
Freeman St & Southern Blvd,8060.01
Dean St & Hoyt St,4446.05
Central Park W & W 91 St,7453.01
W 92 St & Broadway,7502.01
Amsterdam Ave & W 162 St,8172.07
99 St & 58 Ave,5987.03
Monroe St & Classon Ave,4336.01
W 160 St & St Nicholas Ave,8138.07
Longwood Ave & Southern Blvd,7849.1
43 Ave & 111 St,6405.03
111 St & 53 Ave,6171.02
58 St & 56 Dr,5548.01
Grand Concourse & E 167 St,8126.07
Fulton St & Irving Pl,4263.12
Goble Pl & Macombs Rd,8269.01
7 Ave & 41 St,3192.05
Park Ave & E 124 St,7682.01
Broadway & W 157 St,8123.06
E 97 St & 3 Ave,7365.08
63 St & Borden Ave,5611.05
Amsterdam Ave & W 152 St,8069.01
Washington Ave & Park Ave,4724.03
W Mosholu Pkwy S & Sedgwick Ave,8841.03
Newton Rd & 44 St,6743.06
Lenox Ave & W 133 St,7790.04
71 Ave & Myrtle Ave,4871.02
Degraw St & Hoyt St,4258.07
Jackson Mill Rd & 24 Ave,6877.05
Brooklyn Ave & Dean St,4131.03
St Nicholas Ave & W 155 St,8085.05
W 163 St & Riverside Dr,8210.01
Garrison Ave & Manida St,7905.05
Brook Ave & E 141 St,7740.08
W Broadway & W Houston St,5644.05
44 St & 6 Ave,3233.06
Willoughby Ave & Walworth St,4634.02
DeKalb Ave & Hudson Ave,4513.06
E 128 St & Madison Ave,7735.23
Amsterdam Ave & W 167 St,8206.17
Pierrepont St & Monroe Pl,4718.08
E 149 St & Morris Ave,7863.03
E 165 St & Fox St,7966.02
67 Ave & Fresh Pond Rd,5057.07
23 Ave & 31 St,7082.08
William St & Pine St,5065.12
W 111 St & 5 Ave,7587.16
E 68 St & Madison Ave,6932.15
W 135 St & Lenox Terrace Pl,7832.04
Park Ave & E 162 St,8016.07
National St & 45 Ave,6264.06
2 Ave & 43 St,3428.04
Central Ave & Starr St,4792.03
51 Ave & Junction Blvd,6113.07
Coffey St & Ferris St,4137.14
Shakespeare Ave & W 169 St,8198.05
Spruce St & Nassau St,5137.1
W 120 St & Claremont Ave,7745.07
34 St & 4 Ave,3492.04
Little West St & 1 Pl,5001.08
W 176 St & Montgomery Ave,8366.06
Giles Pl & Fort Independence St,8786.01
73 St & 25 Ave,6757.03
Maiden Ln & Pearl St,5065.1
34 Ave & 89 St,6552.07
Prospect Ave & E 151 St,7830.03
W 165 St & Fort Washington Ave,8226.05
3 Ave & 14 St,3850.03
DeKalb Ave & S Portland Ave,4546.06
Adam Clayton Powell Blvd & W 141 St,7893.05
79 St & 37 Ave,6365.1
Boston Rd & Prospect Ave,8133.08
Putnam Ave & Ralph Ave,4450.06
W 100 St & Manhattan Ave,7538.14
E 163 St & Union Ave,7970.05
Stuyvesant Ave & Hart St,4689.08
20 Ave & 21 St,7363.04
Southern Blvd & E 172 St,8129.02
Henry St & Remsen St,4645.04
92 St & 37 Ave,6433.01
Madison St & Montgomery St,5262.09
St Ann's Ave & E 144 St,7755.03
Prospect Pl & 6 Ave,4166.08
25 Ave & 85 St,6817.15
Douglass St & 4 Ave,4175.14
E 189 St & Bathgate Ave,8505.08
Pearl St & York St,4895.15
E 161 St & Park Ave,7979.17
Concord St & Bridge St,4781.03
Sterling St & Bedford Ave,3665.06
Brooklyn Bridge Park - Pier 2,4756.04
E 115 St & Madison Ave,7599.02
Hicks St & Montague St,4645.09
5 Ave & W 126 St,7701.21
48 St & 50 Ave,6016.06
Kane St & Clinton St,4455.11
E 149 St & Park Ave,7884.04
Underhill Ave & Lincoln Pl,4042.08
1 Pl & Clinton St,4193.14
W 170 St & University Ave,8254.01
Broadway & W 133 St,7903.02
37 Ave & 106 St,6533.02
Hamilton Pl & W 140 St,7959.18
E 84 St & 1 Ave,7180.02
31 St & 21 Ave,7202.07
Carroll St & Smith St,4225.14
Boone Ave & E 172 St,8110.04
Plaza St East & Flatbush Ave,4010.01
Concourse Village East & E 158 St,8000.02
Boston Rd & E 167 St,8048.04
E 81 St & 3 Ave,7154.07
Clinton St & 4 Place,4119.04
12 Ave & W 125 St,7886.02
S 4 St & Rodney St,5156.05
Wakeman Pl & Ridge Blvd,2932.03
4 Ave & Shore Road Dr,2832.03
Myrtle Ave & Fleet Pl,4628.07
Willis Ave & E 137 St,7726.02
Bronx Park S & Bryant Ave,8284.01
Washington Ave & E 163 St,7995.04
E 132 St & Madison Ave,7748.02
93 St & Northern Blvd,6627.12
E 181 St & Bathgate Ave,8415.01
43 St & 23 Ave,7009.06
E 201 St & Briggs Ave,8717.07
Adam Clayton Powell Blvd & W 126 St,7738.04
Morris Ave & E 171 St,8209.01
Forley St & Lamont Ave,6198.03
Pleasant Ave & E 116 St,7450.05
Richards St & Delavan St,4202.04
Nagle Ave & Thayer St,8563.06
Inwood Ave & W 170 St,8233.01
Columbus Ave & W 103 St,7595.17
5 Ave & W 131 St,7735.05
Broad St & Bridge St,4962.08
Rogers Ave & Sterling St,3696.05
79 St & Roosevelt Ave,6290.13
E 156 St & Courtlandt Ave,7940.04
6 Ave & 9 St,3803.09
Ogden Ave & W 164 St,8115.01
Pearl St & Hanover Square,4993.02
112 St & Northern Blvd,6683.01
E 138 St & Grand Concourse,7803.08
Lincoln Rd & Ocean Ave,3633.08
Congress St & Clinton St,4455.1
Warren St & Smith St,4371.01
3 Ave & Carroll St,4143.04
Crotona Ave & E Fordham Rd,8502.04
86 St & 37 Ave,6399.06
Hudson St & Reade St,5359.1
53 St & 4 Ave,3169.07
Monroe St & Patchen Ave,4491.09
41 St & 3 Ave,3388.02
30 Ave & 41 St,6812.06
Jerome Ave & Anderson Ave,8061.01
Elmhurst Ave & Forley St,6240.05
Lenox Ave & W 144 St,7910.01
3 St & 3 Ave,4028.03
W 144 St & Adam Clayton Powell Blvd,7932.1
Buffalo Ave & E New York Ave,3814.01
Waldron St & 108 St,6020.02
St Nicholas Terrace & Convent Ave,7937.15
Bayard St & Leonard St,5442.05
Amsterdam Ave & W 125 St,7800.03
52 St & 6 Ave,3084.05
34 Ave & 108 St,6609.03
Columbia Heights & Cranberry St,4829.01
Benham St & Roosevelt Ave,6314.09
Eastern Pkwy & Franklin Ave (SW Corner),3919.12
1 St & 6 Ave,3946.07
55 St & 5 Ave,3050.03
5 St & Market St,4843.01
Marion Ave & Mosholu Pkwy,8699.01
Rugby Rd & Albemarle Rd,3188.04
Goulden Ave & W 197 St,8707.01
31 St & Astoria Blvd,6989.07
E 48 St & Tilden Ave,3229.07
111 St & 37 Ave,6567.03
Prospect Ave & E 167 St,8008.03
W 190 St & St Nicholas Ave,8453.14
Thomas S. Boyland St & Fulton St,4138.04
Troy Ave & Park Pl,3934.07
Kingsbridge Terrace & W 230 St,8772.06
Prospect Ave & Vanderbilt St,3426.02
91 St & 23 Ave,6949.03
Goulden Ave & Bedford Park Blvd,8738.01
Church Ave & Nostrand Ave,3359.01
Fulton St & Utica Ave,4228.02
Frost St & Meeker Ave,5371.07
100 St & Lewis Ave,6105.02
60 Ave & Otis Ave,5945.01
Pacific St & Nostrand Ave,4140.03
Suydam St & Broadway,4689.03
Union St & Bedford Ave,3879.04
12 St & 4 Ave,3882.01
Van Sinderen Ave & Truxton St,4161.01
46 St & 25 Ave,6907.03
Ditmars Blvd & 19 St,7291.06
Borden Ave & Review Ave,6001.01
Wilson Ave & Troutman St,4864.09
Division Ave & Marcy Ave,5084.03
50 St & Northern Blvd,6511.03
Moffat St & Bushwick,4357.01
Putnam Ave & Throop Ave,4392.04
Rutland Rd & E 45 St,3567.05
65 St & 35 Ave,6417.04
Carroll St & Rochester Ave,3742.11
69 St & 38 Ave,6298.04
Tyler Ave & Maurice Ave,5881.01
Somers St & Rockaway Ave,4170.08
Willoughby Ave & Wyckoff Ave,5010.02
Kingston Ave & Carroll St,3831.03
Pacific St & Troy Ave,4122.03
Crotona Ave & E 183 St,8387.03
Seaman Ave & Beak St,8650.11
43 St & 35 Ave,6520.06
Fort Washington Ave & W 173 St,8320.01
Pacific St & Thomas S. Boyland St,4023.05
57 St & Woodside Ave,6234.01
Lincoln Pl & Nostrand Ave,3952.07
South End Ave & Albany St,5114.08
103 St & Martense Ave,6062.03
Hope St & Union Ave,5187.03
16 St & 4 Ave,3811.05
Bushwick Ave & Furman Ave,4317.05
55 Ave & 90 St,6005.04
Irving Ave & Jefferson St,5051.02
Harman St & Seneca Ave,5002.09
Kingston Ave & Park Pl,4016.03
Malcolm X Blvd & DeKalb Ave,4648.03
76 St & 21 Ave,7032.02
MacDougal St & Rockaway Ave,4212.01
81 St & 24 Ave,6855.02
Pacific St & Rochester Ave,4113.01
Central Ave & Melrose St,4832.07
Sedgwick Ave & W 231 St,8756.07
Fulton St & Williams Ave,4120.02
50 St & 7 Ave,3038.08
Columbus Pl & Atlantic Ave,4146.02
Myrtle Ave & Lewis Ave,4729.01
Manhattan Ave & Devoe St,5219.05
Broadway & Whipple St,4883.03
Park Ave & St Edwards St,4700.06
Front St & Gold St,4927.04
Manhattan Ave & Leonard St,5442.09
Graham Ave & Withers St,5403.04
30 St & 4 Ave,3564.04
Suydam St & St Nicholas Ave,5043.06
31 Ave & 30 St,6857.09
St Johns Pl & Washington Ave,4001.09
Scholes St & Lorimer St,5076.04
Steinway St & 21 Ave,7137.04
33 St & 47 Ave,6185.04
Corona Ave & 102 St,6222.04
E 157 St & River Ave,8005.03
Dyckman St & Henshaw St,8636.04
West Thames St,5114.06
Henry St & Bay St,3972.08
55 Ave & 97 Pl,6070.05
41 Ave & 77 St,6290.06
3 Ave & E 100 St,7414.17
Kingston Ave & Montgomery St,3759.07
24 Ave & 29 St,7119.04
St Marks Ave & Thomas S. Boyland St,4023.01
N Henry St & Norman Ave,5656.03
Prospect Park SW & 10 Ave,3611.02
64 St & Woodbine St,5057.09
Hancock St & Malcolm X Blvd,4342.04
Kingsland Ave & Nassau Ave,5613.04
Leonard St & Maujer St,5148.03
Bushwick Ave & Linden St,4600.09
Queens Blvd & Albion Ave,6056.02
Monroe St & Marcus Garvey Blvd,4467.03
Driggs Ave & Lorimer St,5481.04
McDonald Ave & Vanderbilt St,3394.03
Prospect Pl & Nostrand Ave,4025.02
Nelson Ave & W 172 St,8290.01
Corona Ave & 92 St,6155.03
46 St & 30 Rd,6703.06
Parkside Ave & Parade Pl,3376.04
Clarkson Ave & Nostrand Ave,3472.03
Clarkson Ave & E 37 St,3463.01
E 134 St & Walnut Ave,7613.04
Cambridge Pl & Gates Ave,4377.04
Bergen St & Mother Gaston Blvd,4055.04
Menahan St & Central Ave,4672.01
President St & Nostrand Ave,3839.02
Ashland Pl & Dekalb Ave,4513.09
DeKalb Ave & Franklin Ave,4528.01
Winthrop St & Nostrand Ave,3544.02
35 St & 23 Ave,7047.07
26 Ave & 2 St,7165.01
Central Ave & Weirfield St,4591.04
Corona Ave & 90 St,6123.02
Riverside Dr & W 153 St,8108.02
Myrtle Ave & Linden St,4816.02
Wyckoff Ave & Stanhope St,4931.05
Steinway St & 23 Ave,7009.02
Throop Ave & Myrtle Ave,4697.01
Jefferson Ave & Patchen Ave,4375.02
Queens Blvd & Broadway,5930.02
Cedar St & Myrtle Ave,4751.01
W 190 St & Broadway,8474.02
Pioneer St & Richards St,4128.08
Jefferson Ave & Evergreen Ave,4517.03
61 St & Laurel Hill Blvd,5998.09
Clermont Ave & Park Ave,4692.01
Menahan St & Wyckoff Ave,4890.11
Chauncey St & Stuyvesant Ave,4196.05
Linden St & Knickerbocker Ave,4743.04
Knickerbocker Ave & Thames St,5018.06
Seaman Ave & Isham St,8665.02
Harrison Pl & Porter Ave,5090.06
Madison St & Evergreen Ave,4560.01
Jay St & Tech Pl,4710.06
Sterling Pl & Ralph Ave,3958.02
41 St & 4 Ave,3347.03
Flushing Ave & Woodward Ave,5225.02
Prospect Pl & Underhill Ave,4116.08
Knickerbocker Ave & Hancock St,4663.02
Willoughby St & Ashland Pl,4587.02
Fresh Pond Rd & 69 Ave,4945.06
Barry St & Tiffany St,7844.05
39 Ave & 45 St,6401.03
36 St & Hunters Point Ave,5992.02
Lefferts Ave & Schenectady Ave,3710.07
Bay St & Court St,3931.09
Prospect Ave & Longwood Ave,7870.02
Pacific St & Sackman St,4014.01
Water St & Gouverneur Ln,4993.15
E 174 St & Longfellow Ave,8144.09
Eastern Pkwy & Troy Ave,3862.07
Stuyvesant Ave & Gates Ave,4458.06
62 St & Northern Blvd,6536.02
51 Ave & Corona Ave,6213.01
51 Ave & Alstyne Ave,6180.05
Washington Ave & Greene Ave,4419.03
Eastern Pkwy & Ralph Ave,3845.05
72 St & Woodside Ave,6141.02
34 Ave & 71 St,6493.03
Broadway & W 185 St,8416.07
51 St & 43 Ave,6242.1
Central Park West & W 76 St,7253.04
W 95 St & Broadway,7541.01
W 26 St & 10 Ave,6382.05
E 58 St & 1 Ave (NW Corner),6723.1
Pillar Broadway & W 25 St,8901.05
65 Ln & Metropolitan Ave,5199.01
Southpoint Park,6566.01
Stewart Ave & Johnson Ave,5123.07
W Tremont Ave & Matthewson Rd,8428.04
21 Ave & 80 St,7060.02
48 St & 2 Ave,3283.05
111 St & Roosevelt Ave,6448.07
Wallabout St & Kent Ave,4826.04
River Ave & E 153 St,8005.08
Knickerbocker Ave & Moffat St,4582.08
60 Pl & Flushing Ave,5431.01
Taylor St & Bedford Ave,4982.02
Skillman Ave & 54 St,6276.05
Lee Ave & Taylor St,5053.01
Church Ave & E 45 St,3341.06
Winthrop St & Schenectady Ave,3526.04
E 21 St & Church Ave,3294.03
New York Ave & Snyder Ave,3246.06
Bushwick Ave & Stagg St,5140.06
Buchanan Pl & Grand Ave,8535.01
Chauncey St & Howard Ave,4293.05
Arthur Ave & E 183 St,8430.03
5 Ave & 37 St,3379.03
Church Ave & Story St,3007.05
72 St & Northern Blvd,6570.06
Andrews Ave S & W 179 St,8483.02
Davidson Ave & W Burnside Ave,8441.05
Flatbush Ave & Fenimore St,3520.01
Crotona Pkwy & Elsmere Pl,8252.03
Broadway & Van Cortlandt Park S,8879.02
Bedford Ave & Fenimore St,3552.09
Clarkson Ave & Troy Ave,3454.01
Morris Ave & E Burnside Ave,8441.01
St Marks Ave & Rochester Ave,4039.04
Carroll St & Utica Ave,3782.03
21 Ave & Shore Blvd,7342.01
88 St & Astoria Blvd,6848.04
E 153 St & E 157 St,8025.01
Greene Ave & Myrtle Ave,4784.02
Bus Slip & State St,4889.06
20 Ave & Shore Blvd,7391.02
2 Ave & 32 St,3532.02
St James Pl & Pearl St,5167.06
Matthews Ct & Coney Island Ave,3034.02
60 Ave & Fresh Pond Rd,5321.08
E 16 St & Cortelyou Rd,3070.04
Beverley Rd & E 49 St,3187.01
34 St & 5 Ave,3451.01
Beaver St & Fayette St,4840.06
Tilden Ave & Nostrand Ave,3172.01
5 Ave & 67 St,2782.02
E 3 St & Church Ave,3046.03
Schenectady Ave & President St,3822.08
60 Pl & Bleecker St,5138.03
34 Ave & 48 St,6554.05
Cortelyou Rd & Argyle Rd,2984.04
Dyckman St & Staff St,8655.02
W Tremont Ave & Montgomery Ave,8407.03
St Johns Pl & Howard Ave,3917.03
Southern Blvd & E 174 St,8163.05
Putnam Ave & Wyckoff Ave,4735.03
Prospect Park SW & Greenwood Ave,3385.06
West Farms Rd & Boone Ave,8076.08
New York Ave & Montgomery St,3728.05
Dyckman St & 10 Ave,8507.02
Martense Ave & 108 St,6138.02
Lenox Rd & E 43 St,3495.08
E 34 St & Linden Blvd,3391.1
Bailey Ave & Sedgwick Ave,8643.01
Fairview Ave & Linden St,5066.03
W 218 St & Indian Rd,8732.04
University Ave & W 168 St,8183.02
Ogden Ave & W 165 St,8149.09
Empire Blvd & New York Ave,3728.04
31 Ave & 103 St,6763.08
Park Pl & Utica Ave,3966.03
Grand Ave & W Fordham Rd,8571.02
E 178 St & Monterey Ave,8351.06
University Ave & W Burnside Ave,8462.09
Amory Ct & Metropolitan Ave,5217.03
2 Ave & 36 St,3460.01
Grand Concourse & E 181 St,8456.05
W Fordham Rd & Loring Pl N,8590.01
Eames Pl & Claflin Ave,8672.05
34 St & 48 Ave,6110.01
54 St & 37 Ave,6468.01
Broadway & W 234 St,8849.03
Grand Concourse & E 184 St,8531.05
64 St & 53 Dr,5688.02
Claflin Ave & Reservoir Ave,8756.03
Bleecker St & Forest Ave,5176.04
St James Ave & 51 Ave,6014.01
Washington Ave & E 174 St,8277.03
Bedford Ave & Clarkson Ave,3439.03
Vyse Ave & E 181 St,8306.03
104 St & 38 Ave,6457.06
Marble Hill Ave & W 227 St,8776.02
Intervale Ave & Kelly St,8044.09
Webster Ave & Ford St,8472.08
2 Ave & 39 St,3460.05
Longfellow Ave & Aldus St,7983.02
Prospect Pl & Howard Ave,3991.04
Southern Blvd & E 187 St,8427.05
Butler St & 27 Ave,6869.06
Irwin Ave & W 232 St,8835.05
Hunts Point Ave & Bryant Ave,7820.05
Tibbett Ave & W 234 St,8866.01
24 Ave & 92 St,6913.03
92 St & Astoria Blvd,6810.01
E 160 St & Tinton Ave,7931.05
W Tremont Ave & Grand Ave,8384.03
Rogers Pl & E 165 St,7987.14
Boston Rd & E 178 St,8248.05
Gerard Ave & E 164 St,8077.07
E 169 St & Webster Ave,8122.04
Marcy Ave & Lynch St,4933.03
9 Ave & W 204 St,8559.04
Prospect Ave & Jennings St,8099.04
Sedgwick Ave & Hall of Fame Terrace,8539.02
Nagle Ave & Ellwood St,8528.05
Beverley Rd & Nostrand Ave,3132.09
E 180 St & Prospect Ave,8346.06
Tinton Ave & E 165 St,7991.01
Suffolk St & Stanton St,5445.02
W 43 St & 10 Ave,6756.01
Greene Ave & Throop Ave,4510.04
Arthur Ave & E Tremont Ave,8293.12
Carroll St & Washington Ave,3887.03
E 44 St & 2 Ave,6422.09
Bergen St & Kingston Ave,4089.01
Bradley Ave & Greenpoint Ave,5917.02
Louis Nine Blvd & Intervale Ave,8114.02
Aqueduct Ave & W 190 St,8605.06
61 St & Borden Ave,5611.04
51 St & Queens Blvd,6167.03
Yankee Ferry Terminal,4440.02
Church Ave & E 42 St,3309.04
62 St & 4 Ave,2923.01
Troy Ave & Linden Blvd,3382.04
Picnic Point,4374.01
Bedford Ave & Albemarle Rd,3256.04
Keegan Rd & 2 Ave,3019.03
Cortelyou Rd & E 34 St,3087.01
64 St & 3 Ave,2971.02
47 Ave & 109 St,6329.06
Borden Ave & 25 St,6086.02
57 Rd & 59 St,5510.02
Greenpoint Ave & Monitor St,5851.01
Broadway & Ellwood St,8547.04
Clinton Ave & E Tremont Ave,8272.01
Anthony Ave & E Tremont Ave,8356.04
Morgan Loading Docks,8902.05
E 188 St & Hughes Ave,8485.01
W 211 St & 10 Ave,8647.1
E 169 St & Fox St,8024.05
Union Ave & E 169 St,8064.03
Schenectady Ave & Cortelyou Rd,3155.01
Jerome Ave & E 181 St,8478.11
Berry St & N 8 St,5379.09
Maurice Ave & 53 Dr,5731.03
Pier 40 X2,8903.05
Jerome Ave & W 177 St,8362.09
E 44 St & Lexington Ave,6464.09
E 15 St & 3 Ave,5863.07
14 St & 5 Ave,3771.06
51 Ave & 61 St,5923.02
N 6 St & Bedford Ave,5379.1
Riverside Dr & W 78 St,7340.06
Halsey St & Evergreen Ave,4474.01
E 5 St & Cooper Sq,5712.12
Rivington St & Ridge St,5406.02
Montrose Ave & Bushwick Ave,5068.02
Woodside Ave & 55 St,6276.02
Mt Morris Park W & W 120 St,7685.14
W 20 St & 5 Ave,6098.02
Popham Ave & W 174 St,8348.02
Lewis Ave & Madison St,4425.02
W 13 St & 7 Ave,6030.04
Lefferts Pl & Franklin Ave,4222.02
Calyer St & Jewel St,5743.02
Grand Ave & 58 Ave,5471.04
W 41 St & 8 Ave,6602.03
Bayard St & Baxter St,5351.03
2 Ave & E 104 St,7436.11
Spring St & Hudson St,5653.12
34th Ave & Vernon Blvd,6873.01
Broadway & W 53 St,6779.05
Willoughby Ave & Tompkins Ave,4665.02
George St & Wilson Ave,4906.07
Old Slip & South St,4993.13
Central Ave & Flushing Ave,4947.04
Herkimer St & New York Ave,4172.04
W 116 St & Amsterdam Ave,7692.11
River Ter & Warren St,5368.03
E 76 St & Park Ave,7128.08
31 Ave & 34 St,6819.15
W 30 St & 10 Ave,6459.07
Carmine St & 6 Ave,5763.03
W 63 St & Broadway,7052.01
Humboldt St & Varet St,4956.02
E 170 St & Webster Ave,8156.03
Edgecombe Ave & W 141 St,7915.11
Montague St & Clinton St,4677.06
Morris Ave & McClellan St,8107.1
43 Ave & 47 St,6209.05
Ave D & E 3 St,5436.09
Decatur Ave & Oliver Pl,8631.03
9 Ave & W 219 St,8696.05
59 St & 5 Ave,2961.05
Sherman Ave & Thayer St,8583.02
Sedgwick Ave & Hillman Ave,8828.02
Ditmars Blvd & 94 St,6978.04
McKeever Pl & Sullivan Pl,3776.1
Hoe Ave & Jennings St,8095.06
Grand Concourse & E 171 St,8194.06
E 174 St & Walton Ave,8285.09
Broadway & W 220 St,8715.01
Albany Ave & Park Pl,3975.02
Dwight St & Dikeman St,4054.06
Maple St & New York Ave,3617.02
Ditmars Blvd & 43 St,7039.03
Sands St Gate,4812.04
W 204 St & Vermilyea Ave,8632.07
34 Ave & 74 St,6451.07
Brooklyn Ave & Lefferts Ave,3688.06
Westchester Ave & Jackson Ave,7853.01
7 Ave & 20 St,3588.01
Monitor St & Meeker Ave,5473.06
Morgan Ave & Maspeth Ave,5354.01
Gerard Ave & McClellan St,8145.03
South Railroad Ave & Broadway,6090.03
30 Ave & 12 St,7034.09
49 Ave & 108 St,6255.02
30 Ave & 70 St,6727.02
E 149 St & Jackson Ave,7812.01
57 St & 1 Ave,3178.02
56 Dr & 59 St,5579.02
97 St & 57 Ave,5953.03
Aqueduct Ave & North St,8535.09
Hamilton Park,8899.05
87 St & 30 Ave,6780.06
Brunswick St,8900.05
Faile St & Garrison Ave,7922.01
